System ID	Name Title	Name Title Notes	Other Name
"81"	"Gerald's Tree I"	"Remarks: Double entries 'DA. Source of first title: WA DA, AN, 1937-38 New York (An American Place) exhibition checklist. WA indicates, ""See gallery photograph"" [not verified]. O'Keeffe wrote: ""Gerald's Tree was one of many dead cedars out in the bare red hills of Ghost Ranch. A friend [Gerald Heard] visiting the Ranch that summer had evidently found it and from the footmarks I guessed he must have been dancing around the tree before I started to paint it. So I always thought of it as Gerald's tree"" (Georgia O'Keeffe [1976], unpaginated, text accompanying entry 90). Titled Gerald's Tree I, Ghost Ranch New Mexico in Springfield Union (January 1938); Tree with Red Hills in London Studio (April 1938)."	"Cedar Tree with  Red Hills   Alternate Title   [DA]"
"810"	"Untitled (Abstraction)"	"Remarks: Source of title image. Not Recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"811"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1471, 1477. cat. rais."	
"812"	"Untitled (Abstraction)"	"Remarks. Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1471, 1477."	
"813"	"Untitled (Abstraction) verso 1452"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1471, 1477. Verso of cat. no. 1452."	
"814"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1471, 1477."	
"815"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"816"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"817"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"818"	"Untitled (Abstraction)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"819"	"Untitled (Boat)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. O'Keeffe traveled to Egypt in 1962. noted in cat. rais."	
"82"	"Mule's Skull with Pink Poinsettias"	"Remarks: Source of first title: WA, AN. WA indicates, ""Exam. at Amer. Place, March 1946."" Backing inscription dates 1937. WA, DA, AN date 1936. Dated 1936 on basis of inclusion in 1937 New York (An American Place - O'Keeffe) exhibition."	"Skull and Poinsettias   Former Title   , SAME SKULL WITH PINK POINSETTIAS   Former Title   , MULE'S SKULL WITH PINK POINSETTIA   Former Title   [WA, AN], MULE'S HEAD WITH PINK POINSETTIA   Former Title   [DA]"
"820"	"Untitled (Boat)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1463."	
"821"	"Untitled (Boats)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Whitney Museum of American Art Library; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1463"	
"822"	"Untitled (Boat)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1463."	
"823"	"Untitled (Boats)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1463."	
"824"	"Untitled (Boats)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1463. (noted in cat. rais.)"	
"825"	"Untitled (Boat)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1463."	
"826"	"Untitled (Boat)"	"Remarks: source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1463."	
"827"	"Untitled (Landscape)"	"Remarks: Source of title: image. not Recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"828"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"829"	"Untitled (Abstraction)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"83"	"Red Hills with White Flower"	"Remarks: Source of title: WA, DA, AN, 1937-38 New York (an American Place) exhibition checklist. WA indicates, ""See gallery photograph."" Pictured in 1937-38 New York (An American Place) Stieglitz installation photograph, see Appendix III, figure 66. Reproduced and titled White Flower and Red Hills, N.M. in Independent Woman (April 1938). Label on board: 'shield with yellow letters, S. Halpern Artist Materials, Picture Frames, 506, Lexington, N.Y., Wickersham 2 5494."""	
"830"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"831"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1234, 1235, 1253-60, 1266, 1461, 1998, 2000."	
"832"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1234, 1235, 1253-60, 1266,  1461, 1998, 2000."	
"833"	"Untitled (Landscape)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1234, 1235, 1253-60, 1266, 1461, 1998, 2000."	
"834"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1234, 1235, 1253-60, 1266, 1461, 1998, 2000. Verso of cat. no. 1492. Verso of cat. no. 1492."	
"835"	"Untitled (Mesa and River)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1234, 1235, 1253-60, 1266, 1461, 1998, 2000."	
"836"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1234, 1235, 1253-60, 1266, 1461, 1998, 2000."	
"837"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1234, 1235, 1253-60, 1266, 1461, 1998, 2000."	
"838"	"Untitled (Landscape)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"839"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"84"	"Untitled (Red and Yellow Cliffs)"	"Remarks: Source  of title: relationship of image to cat. no. 997. Not recored WA, DA, AN."	"Red and Yellow Cliffs      "
"840"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"841"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"842"	"Untitled (Abstraction)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation."	
"843"	"Untitled (Patio)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"844"	"Untitled (Idol)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"845"	"Untitled (Idol)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"846"	"Untitled (Forms)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"847"	"Untitled (Rock)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1485, 1578-80. Barbara Buhler Lynes."	
"848"	"Untitled (Rock)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1485, 1578-80. Barbara Buhler Lynes."	
"85"	"Untitled (Ghost Ranch Landscape)"	"Remarks: Source of title: image. Not recorded WA, DA, AN."	
"850"	"Untitled (Rock)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1485, 1578-80. Barbara Buhler Lynes"	
"851"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Verso of cat. no. 1451. Barbara Buhler Lynes"	
"852"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1525-36. Barbara Buhler Lynes"	
"853"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524, 1526-36. Barbara Buhler Lynes"	
"854"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1971. Watermark established from observation of cat. nos. 1301, 1336, 1524, 1525, 1527-36. Barbara Buhler Lynes"	
"855"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-26, 1528-36. Barbara Buhler Lynes"	
"856"	"Untitled (Cliffs)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-27, 1529-36. Barbara Buhler Lynes"	
"857"	"Untitled (Cliffs)"	"Remarks: Source of title image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-58, 1550-36. Barbara Buhler Lynes"	
"858"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-59, 1531-36. Barbara Buhler Lynes"	
"859"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-30, 1552-36. Barbara Buhler Lynes"	
"860"	"Untitled (Landscape)"	"Remarks: Source of title. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-31, 1533-36. Barbara Buhler Lynes"	
"861"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-32, 1534-36. Barbara Buhler Lynes"	
"862"	"Untitled (Landscape)"	"Remarks: Source of title. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-1555, 1536. Barbara Buhler Lynes"	
"863"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-34, 1536. Barbara Buhler Lynes."	
"864"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Watermark established from observation of cat. nos. 1301, 1336, 1524-35. Barbara Buhler Lynes"	
"865"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1504. Barbara Buhler Lynes"	
"866"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1504. Barbara Buhler Lynes"	
"867"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24. Barbara Buhler Lynes"	
"868"	"Untitled (Landscape)"	"Source of title image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24."	
"869"	"Untitled (Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24."	
"87"	"Pelvis IV"	"Remarks: Source of first title: backing inscriptions 1, 2, WA, AN, WA indicates, ""Exam. at Amer. Place, March 1946....No signature. On backing: Label, 'Pelvis IV (oval with moon) 1944 [oval with moon not verified]. Not listed in 1945 catalogue but O'Keeffe says same series and ptd. 1944."" O'Keeffe, WA, DA, AN DATE 1944."	"Pelvis - IV   Former Title   , Pelvis IV (Oval with Moon)   Former Title   [DA]"
"870"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24."	
"871"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24."	
"872"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24."	
"873"	"Untitled (Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24. Barbara Buhler Lynes."	
"874"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24. Barbara Buhler Lynes."	
"875"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recoded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24."	
"876"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24. Barbara Buhler Lynes"	
"877"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24. Barbara Buhler Lynes."	
"878"	"Untitled (Landscape)"	"Remarks: Source of image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24. Verso of cat. no. 1543. Barbara Buhler Lynes."	
"879"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1503, 2021-24. Barbara Buhler Lynes."	
"880"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1503, 2021-24. Barbara Buhler Lynes."	
"881"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502, 2021-24. Barbara Buhler Lynes."	
"882"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1499-1502. 2021-24. Barbara Buhler Lynes."	
"883"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"884"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"885"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes."	
"886"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1505. Barbara Buhler Lynes"	
"887"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes"	
"888"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler"	
"889"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recored Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes"	
"89"	"Untitled (Patio Door)"	"Remarks: Source of title: image. Not recorded, WA, DA, AN. cat. rais."	
"890"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes."	
"891"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. not. 1503. Barbara Buhler Lynes."	
"892"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes."	
"893"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes."	
"894"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503. Barbara Buhler Lynes"	
"895"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503."	
"896"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503."	
"897"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503."	
"8973"	"Georgia O'Keeffe"	"Langton was invited by GOK to photograph her and her surroundings after a chance meeting at the Santa Fe Opera in 1971. Mr. Langton spent an afternoon at the Abiquiu and Ghost Ranch with GOK."	
"8974"	"Georgia O'Keeffe and Ansel Adams, Carmel, California"		
"8975"	"Untitled"		
"8976"	"Summer"		
"8977"	"Ghost Ranch,  Rain #2"	"Ghost Ranch, Rain #2- "" The colors are wet earth intense. Since few people see the desert in the rain, the images seem unreal."" ^See letter in file to Barbara Lynes from Aug 29, 2006"	
"8978"	"Artist Series 1#, O'Keeffe"	"Image and title created ""from a memory based recall of Stieglitz photographs""  letter from Chewning to Barbara Lynes, 8/29/2006"	
"8979"	"Ghost Ranch, Rain #1"	"Ghost Ranch, Rain #1 - "" The colors are wet earth intense. Since few people see the desert in the rain, the images seem unreal."" ^See letter to Barbara Lynes from Aug 29, 2006"	
"898"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503."	
"8980"	"Ghost Ranch, Rain #3"	"Ghost Ranch, Rain #3 - "" The colors are wet earth intense. Since few people see the desert in the rain, the images seem unreal."" ^See letter to Barbara Lynes from Aug 29, 2006"	
"8981"	"Winsor & Newton Box of Oil Paint"		
"8982"	"Box of Artist Drawing Implements"		
"8983"	"Box of  Paintbrushes"		
"899"	"Untitled (Landscape)"	"Remarks: Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1503."	
"8990"	"Sheep mandible, jaw bone (Ovis mandible with 6 teeth)"		
"8991"	"Rocks, Porcelain Dish of Stones and Polished Rocks with One Large Rock"		
"8992"	"Wrap Dress"		
"8994"	"Handmade Paper ( in large black portfolio box)"		
"8995"	"Papers and Sketchbook ( in large black portfolio box)"		
"8996"	"Sucrets Box of Little Nails"		
"9"	"Otowi Mountain"		"Cady Wells      "
