System ID	Primary Prod Date	Primary Production Earliest Latest Dates	Primary Production Place	Production General Notes	Primary Maker ID	Primary Maker name role	Secondary Maker ID	Secondary Maker and Role	Secondary Prod Date only	Secondary Prod Location only	Secondary Prod Notes only	Primary Production Place URI	Primary Production Role only	Production General Notes	Primary Production Technique
"765"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"766"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7660"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7661"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7662"	"20th Century"	"Jan 01 1900   Dec 31 1986"	"London/England   "		"300"	"Unknown   "									
"7663"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7664"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7665"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7666"	"ca. 1940-1980"	"Jan 01 1935   Dec 31 1985"			"932"	"Lord & Taylor (American, estab. 1826)   Business"									
"7667"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7668"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7669"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"767"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7670"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7671"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7672"	"1914-1960s"	"Jan 01 1914   Dec 31 1969"	"United States of America/North America   , New York"		"932"	"Lord & Taylor (American, estab. 1826)   Business"						", "			
"7673"	"1914-1960s"	"Jan 01 1914   Dec 31 1969"	"New York City/New York   "		"932"	"Lord & Taylor (American, estab. 1826)   Business"									
"7674"	"1914-1960s"	"Jan 01 1914   Dec 31 1969"	"New York City/New York   "		"932"	"Lord & Taylor (American, estab. 1826)   Business"									
"7675"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7676"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7677"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7678"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7679"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"768"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7680"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7681"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7682"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7683"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7684"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7685"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7686"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7687"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7688"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7689"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"769"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7690"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7691"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7692"	"1946-1956"	"Jan 01 1946   Dec 31 1956"	"United States of America/North America   "		"1106"	"Carolyn Schnurer (American, b.1908, d.1998)   Designer"									
"7693"	"ca. 1960s, 1940s-1970s"	"Jan 01 1955   Dec 31 1975, Jan 01 1940   Dec 31 1979"	"United States of America/North America   "		"1105"	"Judy Bond (American, b.1892, d.1985)   Trademark"									
"7694"	"1946-1985"	"Jan 01 1946   Dec 31 1985"			"1107, 1094"	"Christian Dior (French, b.1905, d.1957)   Designer, Bergdorf Goodman (American, estab. 1899)   Business"									
"7695"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7696"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7697"	"ca. 1947-1985"	"Jan 01 1942   Dec 31 1990"		"Blouses were a very big deal in the 1940s and 50s, with there being dozens of companies that made blouses exclusively.  Every issue of magazines targeted toward the career girl, like Glamour and Mademoiselle, had plenty of blouse advertisements including those for Alice Stuart. ^ ^From the ad above you can see that the blouses were made by Alice Stuart, Inc.  By 1956 the label had become part of the Jonathan Logan dressmaking empire.  In that year Jonathan Logan registered the trademark, which the application claims that the label was first used in 1942. ^ ^https://thevintagetraveler.wordpress.com/tag/alice-stuart/"	"1095, 1381"	"Alice Stuart   Trademark, Jonathan Logan (estab. 1944, closed 1985)   Manufacturer"								"Blouses were a very big deal in the 1940s and 50s, with there being dozens of companies that made blouses exclusively.  Every issue of magazines targeted toward the career girl, like Glamour and Mademoiselle, had plenty of blouse advertisements including those for Alice Stuart. ^ ^From the ad above you can see that the blouses were made by Alice Stuart, Inc.  By 1956 the label had become part of the Jonathan Logan dressmaking empire.  In that year Jonathan Logan registered the trademark, which the application claims that the label was first used in 1942. ^ ^https://thevintagetraveler.wordpress.com/tag/alice-stuart/"	
"7698"	"1970-1986"	"Jan 01 1970   Dec 31 1986"			"1385, 1096"	"Calvin Klein (American, b.1942)   Designer, Calvin Klein Inc. (American, estab. 1968)   Business"									
"7699"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"77"	"1930"	"Jan 01 1930   Dec 31 1930"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"770"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7700"	"20th Century"	"Jan 01 1900   Dec 31 1986"	"London/England   "		"300"	"Unknown   "									
"7701"	"20th Century"	"Jan 01 1900   Dec 31 1986"	"Australia   "		"300"	"Unknown   "									
"7702"	"20th Century"	"Jan 01 1900   Dec 31 1986"	"United States of America/North America   "		"300"	"Unknown   "									
"7703"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"7704"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Kowloon/Hong Kong   "		"1097"	"KC Chang   Designer"									
"7705"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7706"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"1384, 1384"	"Bonwit Teller & Co. (American, estab. 1895, closed 1989-1990)   Business, Bonwit Teller & Co. (American, estab. 1895, closed 1989-1990)   Brand Name"									
"7707"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7708"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7709"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"771"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7710"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7711"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7712"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7713"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7714"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"France   "		"300"	"Unknown   "									
"7715"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7716"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7717"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7718"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"772"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7722"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7723"	"1970s-1980s"	"Jan 01 1970   Dec 31 1985"	"Paris/France   , Santa Fe/New Mexico"		"1100"	"Suzette International   Designer"						", "			
"7724"	"20th Century"	"Jan 01 1900   Dec 01 1986"			"300"	"Unknown   "									
"7725"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7727"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"1101"	"Reine Baumwolle   Designer"									
"7728"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7729"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"773"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7730"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7731"	"1940-1985"	"Jan 01 1940   Dec 31 1985"			"1103"	"Anthony's   Maker"									
"7732"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Maker"									
"7733"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7735"	"1926"	"Jan 01 1926   Dec 31 1926"	"Lake George/New York   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"						"http://vocab.getty.edu/tgn/7013859"			"Oil Painting/Painting"
"7736"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7737"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"United States of America/North America   "		"300"	"Unknown   "									
"7738"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Japan   "		"300"	"Unknown   "									
"7739"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"774"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7740"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Belgium   "		"300"	"Unknown   "									
"7741"	"ca. 1935"	"Jan 01 1925   Dec 31 1945"			"300"	"Unknown   "									
"7742"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7743"	"ca. 1950s"	"Jan 01 1950   Dec 31 1959"			"1115, 932"	"Emilio Pucci (Italian, b.1914, d.1992)   Designer, Lord & Taylor (American, estab. 1826)   Business"									
"7744"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7747"	"1968-1986"	"Jan 01 1968   Dec 31 1986"	"United States of America/North America   "		"1125"	"Nantucket Looms Inc.   Manufacturer"									
"7748"	"ca. 1983"	"Jan 01 1978   Dec 31 1988"		"Probably made by Emsley ask thy match the fabric of vest (2000.3.384) and jacket (2000.3.386)"	"300"	"Unknown   Manufacturer"								"Probably made by Emsley ask thy match the fabric of vest (2000.3.384) and jacket (2000.3.386)"	
"7749"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"775"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7750"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"United States of America/North America   "		"1126"	"Lee (estab. 1899)   Business"									
"7751"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"California   "		"1127"	"Levi's (German, estab. 1853)   Trademark"									
"7752"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Scotland   "		"1128"	"Pringle Sportswear   Manufacturer"									
"7754"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7755"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7756"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7757"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7758"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7759"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"776"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7760"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Switzerland   "		"300"	"Unknown   "									
"7761"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Mexico   "		"300"	"Unknown   "									
"777"	"1959-1960"	"Jan 31 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"778"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"779"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7797"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7798"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7799"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"78"	"1931"	"Jan 01 1931   Dec 31 1931"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"780"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7800"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Mexico   "		"300"	"Unknown   "									
"7802"	"1978-1986"	"Jan 01 1978   Dec 31 1986"	"Panama   , Santa Fe/New Mexico"		"1129, 1379"	"Montecristi   Business, Milton Johnson   Maker"						", "			
"7803"	"20th Century"	"Jan 01 1900   Dec 31 1986"			"300"	"Unknown   "									
"781"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7810"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Washington/Indiana   "		"1148"	"Good Form   Manufacturer"									
"7812"	"20th Century"	"Jan 01 1900   Dec 31 1986"	"Poland   "		"300"	"Unknown   "									
"7813"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Japan   "		"300"	"Unknown   "									
"7814"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"7815"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"United States of America/North America   "		"300"	"Unknown   "									
"7816"	"20th Century"	"Jan 01 1939   Dec 31 1985"	"Dallas/Texas   "		"1150"	"Sidran, Inc. (estab. 1939)   Designer"									
"7817"	"1968-1986"	"Jan 01 1968   Dec 31 1986"	"United States of America/North America   "		"1151"	"Manhattan Industries, Inc. (American, estab. 1857)   Business"									
"7818"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"Hong Kong   "		"1152, 1074"	"Sir James   Designer, Saks Fifth Avenue (American, estab. 1867)   Business"									
"7819"	"20th Century"	"Jan 01 1900   Dec 31 1985"			"300"	"Unknown   "									
"782"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7820"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"United States of America/North America   "		"932"	"Lord & Taylor (American, estab. 1826)   Business"									
"7821"	"20th Century"	"Jan 01 1900   Dec 31 1985"	"New York City/New York   "		"932"	"Lord & Taylor (American, estab. 1826)   Business"									
"7822"	"ca. 1904"	"Jan 01 1899   Dec 31 1909"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7825"	"1950s-1980s"	"Jan 01 1950   Dec 31 1989"	"Indonesia   , Asia"		"300"	"Unknown   "						", "			
"783"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"784"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"785"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"786"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7862"	"1903, 1904"				"300"	"Unknown   Photographer"									
"7863"	"1944"				"292"	"Maria Chabot (American, b.1913, d.2001)   Photographer"									
"787"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"788"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"789"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7898"	"1950-1980"	"Jan 01 1950   Dec 31 1980"			"300"	"Unknown   "									
"79"	"1934"	"Jan 01 1934   Dec 31 1934"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"790"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7905"	"2013"	"Jan 01 2013   Dec 31 2013"	"Ghost Ranch/New Mexico   "	"Edition of 3, 1/3"	"1190"	"Michael Namingha (b.1977)   Photographer"								"Edition of 3, 1/3"	
"7906"	"ca. 1980"	"Jan 01 1975   Dec 31 1985"	"Abiquiu/New Mexico   "		"11"	"Myron Wood (American, b.1921, d.1999)   Artist"									
"7907"	"ca. 1960-1966"	"Jan 01 1955   Dec 31 1971"	"Abiquiu/New Mexico   "		"1193"	"Shel Hershorn (American, b.1929, d.2011)   Photographer"									
"7908"	"ca. 1960-1966"	"Jan 01 1955   Dec 31 1971"	"Abiquiu/New Mexico   "		"1193"	"Shel Hershorn (American, b.1929, d.2011)   Photographer"									
"791"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"792"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7922"	"1963, 2011"	"Jan 01 1963   Dec 31 1963, Jan 01 2011   Dec 31 2011"	"Bisti Badlands/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"7923"	"1957, 2011"	"Jan 01 1957   Dec 31 1957, Jan 01 2011   Dec 31 2011"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"7924"	"1957, 2011"	"Jan 01 1957   Dec 31 1957, Jan 01 2011   Dec 31 2011"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"7925"	"1957, 2011"	"Jan 01 1957   Dec 31 1957, Jan 01 2011   Dec 31 2011"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"7927"	"1916, 1979-1980"	"Jan 01 1916   Dec 31 1916, Jan 01 1979   Dec 31 1980"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7928"	"1916, 1979-1980"	"Jan 01 1916   Dec 31 1916, Jan 01 1979   Dec 31 1980"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7929"	"1916, 1979-1980"	"Jan 01 1916   Dec 31 1916, Jan 01 1979   Dec 31 1980"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"793"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7930"	"1916, 1979-1980"	"Jan 01 1916   Dec 31 1916, Jan 01 1979   Dec 31 1980"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"7931"	"1916, 1979-1980"	"Jan 01 1916   Dec 31 1916, Jan 01 1979   Dec 31 1980"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"794"	"1959-1960s"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"795"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"796"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"797"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"798"	"1959-1960"	"Jan 01 1959   Dec 01 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"799"	"ca. 1940s"	"Jan 01 1935   Dec 31 1955"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"8"	"1925"	"Jan 01 1925   Dec 31 1925"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"80"	"1935"	"Jan 01 1935   Dec 31 1935"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"800"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"801"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"802"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"803"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"804"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"805"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"806"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"807"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"808"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"809"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"81"	"1937"	"Jan 01 1937   Dec 31 1937"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"810"	"1959-1960"	"Jan 01 1959   Dec 31 1960"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"811"	"ca. 1960"	"Jan 01 1955   Dec 31 1965"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"812"		"Dec 31 1965"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"813"	"ca. 1960"	"Jan 01 1955   Dec 31 1965"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"814"	"ca. 1960"	"Jan 01 1955   Dec 31 1975"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"815"	"ca. 1960"	"Jan 01 1955   Dec 31 1975"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"816"	"ca. 1960"	"Jan 01 1955   Dec 31 1975"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"817"	"ca. 1960"	"Jan 01 1955   Dec 31 1975"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"818"	"ca. 1960"	"Jan 01 1955   Dec 31 1975"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"819"	"1962"	"Jan 01 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"82"	"1936"	"Jan 01 1936   Dec 31 1936"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"820"	"1962"	"Jan 01 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"821"	"1962"	"Jan 01 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"822"	"1962"	"Jan 01 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"823"	"1962"	"Jan 01 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"824"	"1962"	"Jan 01 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"825"	"1962"	"Jan 31 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"826"	"1962"	"Jan 01 1962   Dec 31 1962"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"827"	"1962-1963"	"Jan 01 1962   Dec 31 1963"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"828"	"1963"	"Jan 01 1963   Dec 31 1963"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"829"	"1963-1964"	"Jan 01 1963   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"83"	"1937"	"Jan 01 1937   Dec 31 1937"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"830"	"1963-1964"	"Jan 01 1963   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"831"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"832"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"833"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"834"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"835"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"836"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"837"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"838"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"839"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"84"	"1940"	"Jan 01 1940   Dec 31 1940"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"840"	"1960s"	"Jan 01 1960   Dec 31 1969"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
