System ID	Exh Concept short summary	Procedural Status	Title	Description	Organizer	Organizer PersonID	Start Date	End Date	Start-End	Venues	Venue PersonID	Object IDs
"25"	"Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020"	"Approved"	"Living Modern"		"Brooklyn Museum of Art (Brooklyn)   Institution"	"374"	"Mar 03 2017"	"Feb 09 2020"	"Mar 03 2017 - Feb 09 2020"	"Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020; Brooklyn Museum of Art (Brooklyn); Opening: Mar 03 2017; Closing: Jul 23 2017, Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020; Reynolda House Museum of American Art; Opening: Aug 25 2017; Closing: Nov 19 2017, Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020; Peabody Essex Museum (Salem); Opening: Dec 16 2017; Closing: Apr 07 2018, Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020; Cleveland Museum of Art (Cleveland); Opening: Nov 21 2018; Closing: Mar 03 2019, Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020; Wichita Art Museum; Opening: Mar 29 2019; Closing: Jun 23 2019, Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020; Nevada Museum of Art (Reno); Opening: Jul 19 2019; Closing: Oct 13 2019, Living Modern; Organizer: Brooklyn Museum of Art (Brooklyn); Start: Mar 03 2017; End: Feb 09 2020; Norton Museum of Art (Palm Beach); Opening: Nov 21 2019; Closing: Feb 09 2020"	"374, 827, 1086, 350, 1401, 1087, 332"	"22, 35, 65, 53, 135, 4613, 4618, 4619, 4623, 4624, 4625, 4626, 4627, 4628, 4629, 4630, 4631, 4632, 4633, 1744, 1754, 1779, 7383, 1778, 1753, 1742, 1773, 1774, 1759, 1760, 1765, 7356, 1768, 1766, 1764, 1762, 1761, 7357, 1790, 1813, 1806, 1807, 1788, 1810, 1811, 1746, 1804, 1767, 1798, 7358, 7360, 7361, 7362, 7363, 7364, 7365, 7366, 7367, 7368, 7369, 7508, 7370, 7371, 7372, 7373, 7374, 7375, 7376, 7377, 7379, 7380, 7543, 7540, 7748, 1099, 4919, 4920, 4926, 4930, 4931, 4938, 7863, 7862, 1001, 1226, 1028, 1076, 5636, 5654, 5660, 5756, 5757, 5762, 5766, 5785, 5787, 5885, 5907, 5908, 5911, 5917, 5924, 5930, 5934, 5944, 5950, 5980, 6018, 6019, 6020, 6022, 6024, 6026, 6378, 6386, 7533, 6498, 6514, 6521, 6523, 6575, 6587, 6595, 6603, 6606, 6642, 6662, 6665, 59, 19, 4692, 7825, 7928, 149, 1024, 5652, 5903, 6562, 5389, 5385, 5381, 5353, 5363, 6294, 6291, 6280, 6281, 6283, 6392, 6401, 6397, 6410, 6407, 5856, 6382, 6375, 6004, 6008, 6426, 6594, 184, 6602, 145, 6466, 42, 150, 1050, 56, 6583, 1055, 988, 1038, 6605"
"26"	"Radiant Visions: The Mystical Landscape from Claude Monet to Emily Carr; Organizer: Art Gallery of Ontorio (Toronto), Musee d'Orsay (Paris); Start: Oct 22 2016; End: Jun 25 2017"	"Approved"	"Radiant Visions: The Mystical Landscape from Claude Monet to Emily Carr"		"Art Gallery of Ontorio (Toronto)   Institution, Musee d'Orsay (Paris)   Institution"	"825, 826"	"Oct 22 2016"	"Jun 25 2017"	"Oct 22 2016 - Jun 25 2017"	"Radiant Visions: The Mystical Landscape from Claude Monet to Emily Carr; Organizer: Art Gallery of Ontorio (Toronto), Musee d'Orsay (Paris); Start: Oct 22 2016; End: Jun 25 2017; Art Gallery of Ontorio (Toronto); Opening: Oct 22 2016; Closing: Jan 29 2017, Radiant Visions: The Mystical Landscape from Claude Monet to Emily Carr; Organizer: Art Gallery of Ontorio (Toronto), Musee d'Orsay (Paris); Start: Oct 22 2016; End: Jun 25 2017; Musee d'Orsay (Paris); Opening: Mar 13 2017; Closing: Jun 25 2017"	"825, 826"	"154"
"30"	"Higher States: Lawren Harris and His Contemporaries; Organizer: McMichael Canadian Art Collection, Glenbow Museum; Start: Feb 04 2017; End: Jan 07 2018"	"Approved"	"Higher States: Lawren Harris and His Contemporaries"		"McMichael Canadian Art Collection   Institution, Glenbow Museum   Institution"	"733, 1267"	"Feb 04 2017"	"Jan 07 2018"	"Feb 04 2017 - Jan 07 2018"	"Higher States: Lawren Harris and His Contemporaries; Organizer: McMichael Canadian Art Collection, Glenbow Museum; Start: Feb 04 2017; End: Jan 07 2018; McMichael Canadian Art Collection; Opening: Feb 04 2017; Closing: Sep 05 2017, Higher States: Lawren Harris and His Contemporaries; Organizer: McMichael Canadian Art Collection, Glenbow Museum; Start: Feb 04 2017; End: Jan 07 2018; Glenbow Museum; Opening: Oct 07 2017; Closing: Jan 07 2018"	"733, 1267"	"71"
"37"	"Inaugural Exhibition; Organizer: Georgia O'Keeffe Museum (Santa Fe), Juan Hamilton (Abiquiu), Barbara Buhler Lynes, Mark Leithauser, Gordon Anson; Start: Jul 17 1997; End: Mar 30 1998"	"Historic"	"Inaugural Exhibition"	"July 17, 1997 ^The first exhibition at the Georgia O'Keeffe Museum in Santa Fe, New Mexico after its opening in July 1997. ^ ^Photograph of Georgia O'Keeffe, 1948 ^Philippe Halman, © Halsman Estate"	"Georgia O'Keeffe Museum (Santa Fe)   Institution, Juan Hamilton (Abiquiu)   Curator, Barbara Buhler Lynes   Curatorial Consultant, Mark Leithauser   Designer, Gordon Anson   Designer"	"1, 984, 255, 1333, 1334"	"Jul 17 1997"	"Mar 30 1998"	"Jul 17 1997 - Mar 30 1998"	"Inaugural Exhibition; Organizer: Georgia O'Keeffe Museum (Santa Fe), Juan Hamilton (Abiquiu), Barbara Buhler Lynes, Mark Leithauser, Gordon Anson; Start: Jul 17 1997; End: Mar 30 1998; Georgia O'Keeffe Museum (Santa Fe); Opening: Jul 17 1997; Closing: Mar 30 1998"	"1"	"96, 95, 97, 33, 57, 22, 104, 3874, 62, 23, 105, 30, 1092, 29, 26, 25, 61, 24, 27, 64, 13, 63, 14, 7927, 74, 75, 85, 32, 89, 31, 8, 69, 68, 1, 136, 43, 18, 21, 46, 164, 37, 166, 4, 20, 71, 103, 144, 5, 83, 82, 79, 91, 84, 100, 123, 1007, 1015, 88, 39, 1022, 124, 19, 17, 70, 107, 72, 73, 81, 35, 92, 34, 99, 90, 16, 28, 101, 3, 44, 87, 60, 67, 102, 86, 165, 7399, 1495, 38, 1057, 93, 15, 8684, 8610, 8611, 8392, 8563, 8715, 8876, 599, 8727, 8663, 7, 8959"
"40"	"An Expanding Collection; Organizer: Georgia O'Keeffe Museum (Santa Fe), Barbara Buhler Lynes, Juan Hamilton (Abiquiu), Mark Leithauser, Gordon Anson; Start: Apr 11 1998; End: Mar 28 1999"	"Historic"	"An Expanding Collection"	"Since the opening of its Inaugural Exhibition in July 1997, the Georgia O'Keeffe Museum has been fortunate to receive sixteen additional works as gifts or extended loans. This show highlights these donated works from 1916 to 1960 as important moments in Georgia O'Keeffe's developing vision. ^ ^Lobby Photograph of Georgia O'Keeffe, 1948 ^Phillipe Halsman, © Halsman Estate"	"Georgia O'Keeffe Museum (Santa Fe)   Institution, Barbara Buhler Lynes   Curator, Juan Hamilton (Abiquiu)   Curatorial Consultant, Mark Leithauser   Designer, Gordon Anson   Designer"	"1, 255, 984, 1333, 1334"	"Apr 11 1998"	"Mar 28 1999"	"Apr 11 1998 - Mar 28 1999"	"An Expanding Collection; Organizer: Georgia O'Keeffe Museum (Santa Fe), Barbara Buhler Lynes, Juan Hamilton (Abiquiu), Mark Leithauser, Gordon Anson; Start: Apr 11 1998; End: Mar 28 1999; Georgia O'Keeffe Museum (Santa Fe); Opening: Apr 11 1998; Closing: Mar 28 1999"	"1"	"154, 164, 166, 37, 18, 16, 43, 145, 21, 144, 155, 160, 161, 988, 105, 61, 104, 149, 63, 13, 147, 7421, 991, 33, 64, 163, 151, 14, 170, 142, 158, 3873, 1091, 74, 75, 8, 46, 103, 5, 71, 69, 68, 20, 4, 146, 100, 83, 76, 90, 582, 82, 79, 72, 19, 70, 17, 107, 167, 7, 39, 1007, 28, 38, 84, 99, 101, 92, 91, 3, 136, 81, 77, 87, 44, 122, 102, 35, 165, 86, 93, 150, 22, 15, 8326, 8364, 8368, 8350, 8715, 8448, 8422"
"41"	"Georgia O'Keeffe: Photographs, Paintings, and Sculpture; Organizer: Georgia O'Keeffe Museum (Santa Fe), Barbara Buhler Lynes; Start: Oct 30 1998; End: Mar 28 1999"	"Historic"	"Georgia O'Keeffe: Photographs, Paintings, and Sculpture"	"This exhibition was installed in gallery 3 in conjunction with An Expanding Collection. ^ ^1998, Santa Fe, NM, Georgia O'Keeffe: Photographs, Paintings, and Sculpture"	"Georgia O'Keeffe Museum (Santa Fe)   Institution, Barbara Buhler Lynes   Curator"	"1, 255"	"Oct 30 1998"	"Mar 28 1999"	"Oct 30 1998 - Mar 28 1999"	"Georgia O'Keeffe: Photographs, Paintings, and Sculpture; Organizer: Georgia O'Keeffe Museum (Santa Fe), Barbara Buhler Lynes; Start: Oct 30 1998; End: Mar 28 1999; Georgia O'Keeffe Museum (Santa Fe); Opening: Oct 30 1998; Closing: Mar 28 1999"	"1"	"7459, 5064, 190, 6526, 61, 147, 33, 7927, 170, 641, 96, 95, 97, 22, 8829"
"42"	"Artists of the Stieglitz Circle: Arthur Dove, Marsden Hartley, John Marin, Georgia O'Keeffe, Alfred Stieglitz, & Paul Strand; Organizer: Georgia O'Keeffe Museum (Santa Fe), Barbara Buhler Lynes; Start: Apr 05 1999; End: Jul 25 1999"	"Historic"	"Artists of the Stieglitz Circle: Arthur Dove, Marsden Hartley, John Marin, Georgia O'Keeffe, Alfred Stieglitz, & Paul Strand"	"This exhibition highlights a variety of artists in the Stieglitz Group whose works are connected by the expression of ideas through abstraction."	"Georgia O'Keeffe Museum (Santa Fe)   Institution, Barbara Buhler Lynes   Curator"	"1, 255"	"Apr 05 1999"	"Jul 25 1999"	"Apr 05 1999 - Jul 25 1999"	"Artists of the Stieglitz Circle: Arthur Dove, Marsden Hartley, John Marin, Georgia O'Keeffe, Alfred Stieglitz, & Paul Strand; Organizer: Georgia O'Keeffe Museum (Santa Fe), Barbara Buhler Lynes; Start: Apr 05 1999; End: Jul 25 1999; Georgia O'Keeffe Museum (Santa Fe); Opening: Apr 05 1999; Closing: Jul 25 1999"	"1"	"17, 61, 37, 8, 156, 73, 4932, 8466"
"46"	"The Beyond: Georgia O'Keeffe and Contemporary Art; Organizer: Crystal Bridges Museum of American Art (Bentonville); Start: May 26 2018; End: May 19 2019"	"Approved"	"The Beyond: Georgia O'Keeffe and Contemporary Art"		"Crystal Bridges Museum of American Art (Bentonville)   Institution"	"1355"	"May 26 2018"	"May 19 2019"	"May 26 2018 - May 19 2019"	"The Beyond: Georgia O'Keeffe and Contemporary Art; Organizer: Crystal Bridges Museum of American Art (Bentonville); Start: May 26 2018; End: May 19 2019; Crystal Bridges Museum of American Art (Bentonville); Opening: May 26 2018; Closing: Sep 30 2018, The Beyond: Georgia O'Keeffe and Contemporary Art; Organizer: Crystal Bridges Museum of American Art (Bentonville); Start: May 26 2018; End: May 19 2019; North Carolina Museum of Art (Raleigh); Opening: Oct 12 2018; Closing: Jan 20 2019, The Beyond: Georgia O'Keeffe and Contemporary Art; Organizer: Crystal Bridges Museum of American Art (Bentonville); Start: May 26 2018; End: May 19 2019; New Britain Museum of American Art (New Britain); Opening: Feb 22 2019; Closing: May 19 2019"	"1355, 1448, 1449"	"34, 1014, 1053, 1054, 1057, 1491, 64, 151, 163, 1081, 1009"
"50"	"The Black Place: Georgia O'keeffe and Michael Namingha; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 2018; End: Nov 2018"	"Approved"	"The Black Place: Georgia O'keeffe and Michael Namingha"	"TheBlackPlace:GeorgiaO’Keeffeand MichaelNaminghaGeorgia O’Keeffe first saw the landscape she called “The Black Place” in 1935. Between 1936 and 1949, she returned to the remote site many times to create more than a dozen major works, primarily abstract compositions. In 2017, the artist Michael Namingha visited the same location to create work defined by a spare contemporary aesthetic. The Georgia O’Keeffe Museum is proud to present their work in conversation in an installation that includes paintings and drawings by O’Keeffe as well as new photographically based work by Michael Namingha created in 2017/18. Traveling 150 miles west of her Ghost Ranch home, O’Keeffe’s painting expeditions required an overnight stay, camping equipment, water and food, in addition to her drawing and painting supplies. In 2017, Namingha made a day-trip to The Black Place for the first time. The multidisciplinary artist carried only one tool, a drone camera. He returned to his studio with digital photographs and video recordings, a resource that he has developed into individual works of art during the past year. His work, like most of O’Keeffe’s, is not descriptive of the site, but refined and edited digitally to form a wondrous and disorienting experience for viewers. Working on a computer, Namingha divides, moves, and pulls the images using commands such as “distort,”“skew,” or “perspective.” When he is satisfied with the shape of his photographic image, he adds geometric bands of color to the composition, to emphasize, highlight, and complicate the visual meaning. He begins with black, but often transforms the color after completing the composition. The colors reference the activities of hydraulic fracturing, a technique for extracting oil and gas from deep beneath the surface of the earth. Brilliant yellow denotes the series of markers that trace the underground pipeline. The hot pink comes from maps created by NASA and the University of Michigan from a study of satellite data that recorded a large concentration of methane over the Four Corners region. The satellite images translate gases into false color maps. They selected pink and red to mark the “hottest” areas. Namingha chose that pink to represent these findings and to bring awareness to what is currently happening in this region.  Namingha’s work formally invites the viewers to consider the relationship between the fragile beauty of the site and nearby and active extraction processes that threaten and change landscapes formed over time in the slow processes of natural accretion and erosion. O’Keeffe painted in the region through the 1940s, even ^after Uranium mining commenced in the area. Her radical abstractions of the strangely beautiful geology carry no signs of human presence or disruption. Created in different centuries but inspired by the same remote site, comparing Namingha’s artwork to O’Keeffe’s presents an opportunity to examine our evolving notions of art and the landscape of New Mexico."	"Georgia O'Keeffe Museum (Santa Fe)   "	"1"	"May 2018"	"Nov 2018"	"May 2018 - Nov 2018"	"The Black Place: Georgia O'keeffe and Michael Namingha; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 2018; End: Nov 2018; Georgia O'Keeffe Museum (Santa Fe); Opening: May 2018; Closing: Nov 2018"	"1"	"9075, 9076, 9077, 9039, 91, 136, 9146, 9162, 9292"
"54"	"Four Painters of the Stieglitz Circle; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Nov 02 1999; End: Feb 29 2000"	"Historic"	"Four Painters of the Stieglitz Circle"	"Four Painters of the Stieglitz Circle: Arthur Dove, Marsden hartley, John Marin, Georgia O'Keeffe. ^Four Painters of the Stieglirz Circle documents the kinds of works that were made between 1907 and 1925 by the four artists to whom he devoted most of his promotional efforts. As such, it demonstrates the kind of imagery that prompted Stieglitz's new thinking about the nature and significance of American art."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"Nov 02 1999"	"Feb 29 2000"	"Nov 02 1999 - Feb 29 2000"	"Four Painters of the Stieglitz Circle; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Nov 02 1999; End: Feb 29 2000; Georgia O'Keeffe Museum (Santa Fe); Opening: Nov 02 1999; Closing: Feb 29 2000"	"1"	"145"
"58"	"Eye of Modernism; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Mar 23 2001; End: Sep 04 2001"	"Historic"	"Eye of Modernism"	"Gallery 4-9 ^Exhibition at the same time as Georgia O'Keeffe in Williamsburg ^ ^The exhibition includes 65 works by 50 different painters and sculptors whose careers, to one degree or another, overlapped O'Keeffe's and whose work continues to shape thinking about their time. There are 31 drawings in a variety of mediums, including chalk, charcoal, colored pencil, crayon, graphite, and ink. In addition, there are 3 works in acrylic, 1 in casein, 4 in gouache, 2 in mixed media, 2 in oil, 7 in pastel, and 11 in watercolor. Finally, 3 of the works are lithographs, and there is 1 collage."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"Mar 23 2001"	"Sep 04 2001"	"Mar 23 2001 - Sep 04 2001"	"Eye of Modernism; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Mar 23 2001; End: Sep 04 2001; Georgia O'Keeffe Museum (Santa Fe); Opening: Mar 23 2001; Closing: Sep 04 2001"	"1"	"33, 157, 153, 103, 85, 75, 5, 89, 141"
"59"	"Georgia O'Keeffe in Williamsburg; Organizer: Muscarelle Museum of Art; Start: Jun 23 2001; End: Oct 21 2001"	"Historic"	"Georgia O'Keeffe in Williamsburg"	"Gallery 1 ??? ^Exhibition: at the same time as Eye on Modernism. ^A Re-creation of the Artist's First Public Exhibition in the South ^O'Keeffe in Williamsburg is a re-creation of this lost exhibition, held at The college of William and Mary for five days in 1938 (May 4-9). It was inspired by the discovery in 1998 of a list of eight works included in the original exhibition. The list, which has gone unnoticed for 50 years in College archives, was handwritten by Alfred Stieglitz, O'Keeffe's husband and agent, who loaned eight of the paintings shown at William and Mary from the inventory of this New York gallery, An American Place."	"Muscarelle Museum of Art   Institution"	"303"	"Jun 23 2001"	"Oct 21 2001"	"Jun 23 2001 - Oct 21 2001"	"Georgia O'Keeffe in Williamsburg; Organizer: Muscarelle Museum of Art; Start: Jun 23 2001; End: Oct 21 2001; Georgia O'Keeffe Museum (Santa Fe); Opening: Jun 23 2001; Closing: Oct 21 2001"	"1"	"8819, 8891, 8858, 8707, 99, 8739, 8663, 79"
"60"	"O'Keeffe's O'Keeffes: The Artist's Collection; Organizer: Georgia O'Keeffe Museum (Santa Fe), Milwaukee Art Museum (Milwaukee); Start: May 04 2001; End: May 20 2002"	"Historic"	"O'Keeffe's O'Keeffes: The Artist's Collection"	"The Milwaukee Art Museum has the fourth largest O'Keeffe collection in the United States and the Georgia O'Keeffe Museum, which was founded in 1997, has the largest. The collections of both museums were formed significantly by works from O'Keeffe's estate distributed by the The Georgia O'Keeffe Foundation. As a result, the two museums are logical partners in the organization of this exhibition. After its presentation in Milwaukee and Santa Fe, the exhibition will travel to the Louisiana Museum of Modern Art in Denmark. ^ ^O'Keeffe's O'Keeffes will be the first exhibition to showcase the artist's works from her own collection and to explore how her management of this collection shaped her public image. An intimate portrait of Georgia O'Keeffe, the exhibition features many of the works she treasured for their beauty and significance, including works which she kept hidden from public view. ^ ^O'Keeffe's Okeeffes presents visitors with a ground-breaking voyage through Georgia O'Keeffe's life as an artist, collector and craftswoman of her own legacy. It reveals a woman who actively worked to control the public perceptions of herself and of her work, demonstrating that O'Keeffe was much more than the secluded painter of desert subjects that many believe her to be. ^ ^The exhibition was curated by Barbara Buhler Lynes, Curator of the Georgia O'Keeffe Museum and The Emily Fisher Landau Director of the Georgia O'Keeffe Museum Research Center, with Russell Bowman, Director of the Milwaukee Art Museum."	"Georgia O'Keeffe Museum (Santa Fe)   Institution, Milwaukee Art Museum (Milwaukee)   Institution"	"1, 266"	"May 04 2001"	"May 20 2002"	"May 04 2001 - May 20 2002"	"O'Keeffe's O'Keeffes: The Artist's Collection; Organizer: Georgia O'Keeffe Museum (Santa Fe), Milwaukee Art Museum (Milwaukee); Start: May 04 2001; End: May 20 2002; Georgia O'Keeffe Museum (Santa Fe); Opening: Sep 14 2001; Closing: Jan 13 2002, O'Keeffe's O'Keeffes: The Artist's Collection; Organizer: Georgia O'Keeffe Museum (Santa Fe), Milwaukee Art Museum (Milwaukee); Start: May 04 2001; End: May 20 2002; Milwaukee Art Museum (Milwaukee); Opening: May 04 2001; Closing: Aug 19 2001, O'Keeffe's O'Keeffes: The Artist's Collection; Organizer: Georgia O'Keeffe Museum (Santa Fe), Milwaukee Art Museum (Milwaukee); Start: May 04 2001; End: May 20 2002; Louisiana Museum of Modern Art (Humlebæk); Opening: Feb 08 2002; Closing: May 20 2002"	"1, 266, 1415"	"8257, 8253, 8250, 105, 988, 27, 104, 7421, 8315, 8314, 8377, 8382, 8378, 8396, 8404, 43, 8557, 8555, 8712, 17, 8448, 1002, 8752, 8671, 69, 8701, 8799, 8732, 8591, 8457, 20, 8674, 639, 8682, 16, 8759, 8761, 8764, 8659, 8690, 8889, 8750, 641, 38, 28, 661, 8789, 8787, 8843, 8857, 87, 567, 8874, 588, 84, 96, 596, 136, 122, 22, 6467"
"61"	"Edward Weston: Photography and Modernism; Organizer: Museum of Fine Arts (Boston); Start: Feb 11 1999; End: Aug 18 2002"	"Historic"	"Edward Weston: Photography and Modernism"	"Gallery 4-6 ^This exhibition demonstrates the extraordinary strength and variety of Weston's work, from his first experiments with modernism, about 1920, until Parkinson's disease forced him to stop photographing in 1948. the vintage Weston photographs in this exhibition demonstrate the photographer as an artist who made a major contribution to the art of his time. ^ ^Most of the Weston phogographs in this exhibition are drawn from the renowned lane Collection, on long-term loan to the Museum of Fine Arts, Boston. ^Since 1987, the Museum of fine Arts, boston, has organized numerous photography exhibitions deidcated to the work of Edward Weston."	"Museum of Fine Arts (Boston)   Institution"	"1380"	"Feb 11 1999"	"Aug 18 2002"	"Feb 11 1999 - Aug 18 2002"	"Edward Weston: Photography and Modernism; Organizer: Museum of Fine Arts (Boston); Start: Feb 11 1999; End: Aug 18 2002; Los Angeles County Museum of Art (Los Angeles); Opening: Feb 11 1999; Closing: May 02 1999, Edward Weston: Photography and Modernism; Organizer: Museum of Fine Arts (Boston); Start: Feb 11 1999; End: Aug 18 2002; Cleveland Museum of Art (Cleveland); Opening: Sep 06 1999; Closing: Nov 21 1999, Edward Weston: Photography and Modernism; Organizer: Museum of Fine Arts (Boston); Start: Feb 11 1999; End: Aug 18 2002; Museum of Fine Arts (Boston); Opening: Mar 19 2000; Closing: May 29 2000, Edward Weston: Photography and Modernism; Organizer: Museum of Fine Arts (Boston); Start: Feb 11 1999; End: Aug 18 2002; Georgia O'Keeffe Museum (Santa Fe); Opening: Jan 25 2002; Closing: May 12 2002, Edward Weston: Photography and Modernism; Organizer: Museum of Fine Arts (Boston); Start: Feb 11 1999; End: Aug 18 2002; The Phillips Collection (Washington, D.C.); Opening: Jun 01 2002; Closing: Aug 18 2002"	"355, 350, 1380, 1, 248"	"145"
"63"	"Acquisitions and Promised Gifts Since 1997 and Selections from the Permanent Collection: An Exhibition In Honor of the Georgia O'Keeffe Museum's 5th Anniversary; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Jun 21 2002; End: Sep 21 2002"	"Historic"	"Acquisitions and Promised Gifts Since 1997 and Selections from the Permanent Collection: An Exhibition In Honor of the Georgia O'Keeffe Museum's 5th Anniversary"	"Gallery 1; Gallery 6-9 ^In honor of our recent contributors and in celebration of our fifth anniversary, we are featuring man of these gifts -- along with a selection of O'Keeffe works from the Museum's core collection -- in the exhibition Acquisitions and Promised gifts Since 1997 and Selections from the Permanent Collection: An Exhibition In Honor of the Georgia O'Keeffe Museum's 5th Anniversary."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"Jun 21 2002"	"Sep 21 2002"	"Jun 21 2002 - Sep 21 2002"	"Acquisitions and Promised Gifts Since 1997 and Selections from the Permanent Collection: An Exhibition In Honor of the Georgia O'Keeffe Museum's 5th Anniversary; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: Jun 21 2002; End: Sep 21 2002; Georgia O'Keeffe Museum (Santa Fe); Opening: Jun 21 2002; Closing: Sep 21 2002"	"1"	"90, 95, 22, 147, 149, 86, 91, 8854, 136, 16, 18, 153, 71, 143, 28, 145, 93, 156, 101, 150, 152, 92, 148, 102, 99, 189, 4, 46, 155, 17, 61, 107, 9018, 163, 161, 160, 154, 142, 634, 158, 144, 141, 3, 39, 146, 159, 69"
"64"	"Debating American Modernism: Stieglitz, Duchamp, and the New York Avant-Garde; Organizer: The American Federation of Arts (New York City); Start: Jan 24 2003; End: Nov 302003"	"Historic"	"Debating American Modernism: Stieglitz, Duchamp, and the New York Avant-Garde"	"A rich dialogue between the circle of artists associated with American photographer Alfred Stieglitz (1864-1946) and French artist Marcel duchamp (1887-1968) spurred the development of modern art in the United States between 1915 and 1929. During World War I many European artists, including Duchamp, left their homelands bound for New York, a metropolis thriving with industrial and technological advancement. Skyscrapers, telephones, and automobiles wee altering the course of daily life at a dizzying speed while equally significant changes were transforming the social arena, particularly in he realm of sexual politics. Sigmund Freud's and Havelock Ellis's theories of sexuality garnered widespread interest during these years, as did the subject of equality between the sexes and the struggle for woman suffrage. The lively debate between the artists associated with Stieglitz and Duchamp ensued against this backdrop of sweeping societal and cultural change. ^ ^As curator Debra Bricker Balken writes in the exhibition catalogue, the debates between the artists in the Stieglitz and Duchamp camps had far-reaching results. ""The impact, as history has revealed, was simultaneously subtle and trenchant, reshaping the formal languages and content of American art with the ironic result that it finally attained the originality and cultural singularity that Duchamp had found sorely missing."" ^ ^For more information about Duchamp and O'Keeffe see: ^O'Keeffe, Georgia. Georgia O'Keeffe: Arts and Letters. Ed. Jack Cowart et al. Washington, D.C.: National Gallery of Art, 1987. ^ ^Tomkins, Calvin. Marcel duchamp: A Biography. New York: Henry Hold and Company, 1996"	"The American Federation of Arts (New York City)   Institution"	"258"	"Jan 24 2003"	"Nov 302003"	"Jan 24 2003 - Nov 302003"	"Debating American Modernism: Stieglitz, Duchamp, and the New York Avant-Garde; Organizer: The American Federation of Arts (New York City); Start: Jan 24 2003; End: Nov 302003; Des Moines Art Center (Des Moines); Opening: May 10 2003; Closing: Aug 03 2003, Debating American Modernism: Stieglitz, Duchamp, and the New York Avant-Garde; Organizer: The American Federation of Arts (New York City); Start: Jan 24 2003; End: Nov 302003; Terra Museum of American Art (Evanston); Opening: Aug 29 2003; Closing: Nov 302003, Debating American Modernism: Stieglitz, Duchamp, and the New York Avant-Garde; Organizer: The American Federation of Arts (New York City); Start: Jan 24 2003; End: Nov 302003; Georgia O'Keeffe Museum (Santa Fe); Opening: Jan 24 2003; Closing: Apr 20 2003"	"1418, 1419, 1"	"172, 104, 24, 25, 26, 27, 29, 105, 71, 16, 100, 101, 77, 91, 86, 82, 152, 28, 541, 93, 162, 99, 3, 81, 92, 87, 83, 143, 145, 5, 103, 67, 20, 107, 9018, 46, 4, 66, 70, 146, 153, 154, 148, 159, 544, 637, 545"
"65"	"Photographs by Alfred Stieglitz: A Gift from the Georgia O'Keeffe Foundation; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 02 2003; End: Jan 25 2004"	"Historic"	"Photographs by Alfred Stieglitz: A Gift from the Georgia O'Keeffe Foundation"	"Gallery 1-3 ^The Georgia O'Keeffe Foundation has honored the Georgia O'Keeffe Museum with an extraordinary gift of 24 photographs by Alfred Stieglitz (1864-1946), the internationally known photographer and America's earliest champion of modern art. ^ ^The Foundation's gift to the museum represents various aspects of Stieglitz's outstanding achievement. There are 12 photographs of O'Keeffe that range in date from 1917, the year he began photographing her, to 1935, two years before failing health forced him into retirement. Several of these depict O'Keeffe with samples of her art that are now part of the Museum's collection. Moreover, the gift includes photographs of New York buildings, the trees and architecture of Lake George, and six prints from Stieglitz's celebrated ""Equivalents"" series."	"Georgia O'Keeffe Museum (Santa Fe)   Institution"	"1"	"May 02 2003"	"Jan 25 2004"	"May 02 2003 - Jan 25 2004"	"Photographs by Alfred Stieglitz: A Gift from the Georgia O'Keeffe Foundation; Organizer: Georgia O'Keeffe Museum (Santa Fe); Start: May 02 2003; End: Jan 25 2004; Georgia O'Keeffe Museum (Santa Fe); Opening: May 02 2003; Closing: Jan 25 2004"	"1"	"4937, 1103, 4917, 1099, 4916, 6626, 4920, 4926, 1362, 4930, 4933, 4931, 1370, 8736, 61, 8287, 37, 45, 4921, 4922, 4924, 4929, 1361, 1300, 4935, 4932, 4934, 71, 3, 149, 148, 104, 62, 8, 29, 105"
